record_type	contrast	confound	qc	smoothing	n_subjects	df	fdr_rejected_voxels	fdr_rejected_proportion	fdr_positive_voxels	fdr_negative_voxels	fdr_any_rejection	cell_a	cell_b	differing_axes	n_differing_axes	pearson_r	pearson_r_ci_lower	pearson_r_ci_upper	cosine_similarity	cosine_similarity_ci_lower	cosine_similarity_ci_upper	normalized_rms_difference	normalized_rms_difference_ci_lower	normalized_rms_difference_ci_upper	sign_agreement	fdr_jaccard	bootstrap_replicates	bootstrap_seed	notes
pairwise_cell_stability	loss_demean											C0/Q1/S2	C2/Q1/S1	C:S	2.0	0.8699587412200863	0.8044252905852833	0.8746530599769783	0.8805474251116997	0.7889984144129868	0.882053127117808	0.1671756222790526	0.15542220015315095	0.19107872262439313	0.8314368928526203	0.2218096540941958	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S2	C2/Q2/S1	C:Q:S	3.0	0.861743928822806	0.7752222528878974	0.8691686481968969	0.870842509035556	0.766921967200384	0.8762692269988159	0.17377425268678576	0.1593072604937976	0.19919213039047837	0.8223195065033738	0.19290798667798603	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S2	C2/Q0/S2	C:Q	2.0	0.9383805179702674	0.8500669769882176	0.9557060609021961	0.9456524731789858	0.8413819910878395	0.9610093288385466	0.10460586986616317	0.08082306535898746	0.14223818595681342	0.8852050507425967	0.6121727195945946	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S2	C2/Q1/S2	C	1.0	0.955470989016911	0.910621265657471	0.9630546004688519	0.9606869030577012	0.890775341557114	0.9655807035861561	0.09085132846504096	0.07421976524738344	0.12622074940868133	0.9036162014508222	0.6660956948726733	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q1/S2	C2/Q2/S2	C:Q	2.0	0.9479332594593269	0.8792633967462006	0.958881042789987	0.9527829899717448	0.8657149185239302	0.962015917809782	0.09873585055242208	0.07686019398556102	0.13777386372522005	0.8933455742687096	0.608718456786526	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C1/Q0/S0	C:Q:S	3.0	0.37545558597031115	0.2982398343281011	0.38517711615328537	0.4012953106671141	0.30345417124654434	0.4190811212843018	0.9191308139143946	0.9121105004740069	0.9582527955742602	0.6418214873640985	0.0015788598969586174	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C1/Q1/S0	C:Q:S	3.0	0.38582968401245343	0.3173799683155277	0.39136452498283647	0.40922216553799096	0.32249313985903044	0.4250298160317239	0.9117280831891856	0.8664386987252506	0.9615546990978387	0.6459957669277664	0.0016620959029335994	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C1/Q2/S0	C:S	2.0	0.3893608405341101	0.3259916204510421	0.39327664994342226	0.4089085496491537	0.33025045228785094	0.42380402385431204	0.9162132219184566	0.8559138005383412	0.9740943014295548	0.6448289585556902	0.0019945150835203192	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C1/Q0/S1	C:Q:S	3.0	0.8791826668635595	0.7851649297386042	0.8961378251234347	0.8906443408479829	0.7821320744319451	0.9119942568990436	0.18328942098585344	0.15982705780530185	0.21143443111074364	0.844235604840898	0.3870247749423406	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C1/Q1/S1	C:Q:S	3.0	0.8957646641295617	0.8261376487190228	0.9016017483693789	0.9057894642513847	0.8160229783929941	0.9169291193420825	0.17129701982780046	0.15155229070942	0.20157441348081492	0.8542891513956475	0.3872353482663394	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C1/Q2/S1	C:S	2.0	0.9026785785598704	0.8552510472785365	0.9051703975528457	0.912236873793292	0.8489226415964732	0.919647014329557	0.1650381015741675	0.14757608361249516	0.18355491207474633	0.8589789974493026	0.3444417995715306	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C1/Q0/S2	C:Q	2.0	0.9658227765486477	0.887513129598835	0.9818769470188466	0.9612902492973794	0.8678286941261386	0.983433376693817	0.0896027273847177	0.05337490090463567	0.130626766007463	0.9011288192622877	0.5368870140453478	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C1/Q1/S2	C:Q	2.0	0.9800716430376303	0.9317556451746812	0.9853904065165086	0.9758639414224638	0.8958896845890106	0.9865153552772854	0.07062289328653909	0.04787814887863815	0.1184181060835321	0.9190515385589464	0.5970211436308718	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C1/Q2/S2	C	1.0	0.9852085452093456	0.9659008403149977	0.987252662331447	0.9842954394688225	0.9479424601467484	0.9888118595086918	0.056474034624815664	0.044075743863371944	0.08555133276283003	0.9373631939796306	0.6776829923044801	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C2/Q0/S0	C:Q:S	3.0	0.3513125563232768	0.2764016171238683	0.3600904264492671	0.37139690494076416	0.2829254453235658	0.3762029185414138	0.8677003299834961	0.8527406227811908	0.9189993664685487	0.6287333345393368	0.0009973404255319148	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C2/Q1/S0	C:Q:S	3.0	0.36268731717258446	0.2945257177138439	0.36547312380016894	0.3771376038937807	0.29574647246848257	0.37833354770749267	0.8605129316369537	0.8198859704316434	0.9213262283104561	0.6310126811266484	0.0012466755319148937	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C2/Q2/S0	C:S	2.0	0.36556578136721707	0.3012297252860207	0.3687447589375851	0.3781646103677903	0.30042232445179123	0.37990118068421563	0.8653945520133078	0.8065228544365757	0.9307941187117819	0.631053383744279	0.0014128989361702129	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C2/Q0/S1	C:Q:S	3.0	0.8473948081109083	0.7347299894759188	0.8638878446091502	0.862588795313775	0.73109576917529	0.874246084076962	0.1799204662834886	0.16372588915183703	0.2146212310082853	0.8215552017945332	0.28094785227452845	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C2/Q1/S1	C:Q:S	3.0	0.8650951300540864	0.7774450747105305	0.8715423263936509	0.8764732317947223	0.7695420592383454	0.8786845012660462	0.1696450117147693	0.1568546314859855	0.2002578391232185	0.8288319253242642	0.26786578480400064	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C2/Q2/S1	C:S	2.0	0.8707006589933085	0.8035019663371292	0.8753798384654293	0.8802267112625675	0.7839501320888334	0.8822138194470932	0.16735787702061164	0.15387390022173456	0.19380745623414067	0.8294741221802131	0.23931971681992026	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C2/Q0/S2	C:Q	2.0	0.9369722163501173	0.8380497633112975	0.9547269641559794	0.9399279920705443	0.8154163847434407	0.9594836790606419	0.10775694607378798	0.08299318381778184	0.15167435586636982	0.878095660196458	0.5842405391394505	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C2/Q1/S2	C:Q	2.0	0.952073073541298	0.8848132588833291	0.9604976432080635	0.9564909769699204	0.8659107695956715	0.9633504149459186	0.09294237142407405	0.07649724272268621	0.13403011857109526	0.8983067711065685	0.6512758969176352	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C0/Q2/S2	C2/Q2/S2	C	1.0	0.9576396367244765	0.9122229601879681	0.963974704676718	0.9616665153504959	0.8858667392153912	0.9659095296313894	0.08789467543435231	0.07234713261963555	0.12559209731984633	0.9045975867870258	0.6716793685356559	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C1/Q1/S0	Q	1.0	0.9803661449361654	0.9011891687681713	0.9997931418207185	0.9808060192094905	0.9037333227625677	0.999793751289773	0.19533521870031728	0.02052974564918235	0.42705169457997605	0.9415374735432985	0.75	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C1/Q2/S0	Q	1.0	0.9609239405055312	0.8615172133931522	0.9965146345643792	0.9615327212032202	0.861608217933998	0.9965348696816532	0.27708345794840766	0.08499140795499724	0.5080767283883211	0.9158043741746413	0.6428571428571429	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C1/Q0/S1	S	1.0	0.5875848634419693	0.5569773125220326	0.5923531183999832	0.5968889674824891	0.5587422055486414	0.6040311773260609	0.8265094376085055	0.8204195870595679	0.8693193547350331	0.7183062284050001	0.0030248033877797943	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C1/Q1/S1	Q:S	2.0	0.5771456164773695	0.5168045032103682	0.5886417486796194	0.5884604178577997	0.5226311385365611	0.6000039768018979	0.8310400332664358	0.8253547505515018	0.876872444927515	0.714918866115523	0.0033041467041136628	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C1/Q2/S1	Q:S	2.0	0.5678445287243897	0.4983245602104995	0.5841076387881983	0.581443559080513	0.5058534112113608	0.5959808417577936	0.8349012315887324	0.829477130575705	0.8806469842869143	0.7125897718844407	0.004070832485243233	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C1/Q0/S2	S	1.0	0.4023931005182866	0.34342497896026464	0.4027001504080616	0.42650963667314534	0.3519167898940577	0.43659513084327845	0.9093307237882834	0.9026827437091969	0.9509956686896666	0.650721793085982	0.000998502246630055	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C1/Q1/S2	Q:S	2.0	0.39520659104941325	0.32733524403057324	0.3999502141268029	0.4205674880641485	0.3370299171690011	0.43378682160444354	0.9116200656948366	0.9056465866525606	0.9528710915973075	0.6490348957108486	0.0010195320884309937	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C1/Q2/S2	Q:S	2.0	0.3900068731207405	0.3146195140924944	0.3978596181935184	0.4162221004788866	0.32674189035227663	0.4302381067275831	0.9135196918269121	0.908754900467118	0.9538508557942983	0.6477278894336005	0.0012428535918468805	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C2/Q0/S0	C	1.0	0.9311124480844812	0.9028796167297758	0.949020565185647	0.9321545719649911	0.903332139722257	0.9491553634537786	0.36175240147564486	0.31531731654237755	0.4309881537173568	0.9086542810108721	0.5	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C2/Q1/S0	C:Q	2.0	0.9118318118880704	0.8376084651868926	0.9438906836763646	0.9123596930337897	0.8375518256271915	0.944067118456993	0.40937573521177834	0.3312229311567244	0.5423576094441671	0.8890265742867997	0.5	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C2/Q2/S0	C:Q	2.0	0.893342947870185	0.7982084157387325	0.9367086679014966	0.8938234059126472	0.7993393224381048	0.9367798514673815	0.44988773340972243	0.3538397969587969	0.6019711633184527	0.8732203911069303	0.46153846153846156	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C2/Q0/S1	C:S	2.0	0.5570268785709239	0.5172794750298699	0.5661904877838129	0.5712989463587308	0.520125846266263	0.5863262245710827	0.8478938800108574	0.8411182607198181	0.8902444707278121	0.7134535718808227	0.00484027105517909	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C2/Q1/S1	C:Q:S	3.0	0.544046229450644	0.4838054277490179	0.5614065746540416	0.5599451571924017	0.48862716930063976	0.5808827199400666	0.8533842567436657	0.845693239199213	0.8960925371630036	0.7105094158722118	0.005422993492407809	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C2/Q2/S1	C:Q:S	3.0	0.5350260556624586	0.4650154026934818	0.5563927702104636	0.551242553956498	0.47462122206971813	0.5743861780410802	0.8568662684213759	0.8497294681420104	0.8990266453837668	0.7076783226903526	0.006251953735542357	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C2/Q0/S2	C:S	2.0	0.3859944961949369	0.3248834598623637	0.38869213404436376	0.4124824203029838	0.33174095419857147	0.4273004405699708	0.9179887553480622	0.9110206312898605	0.9580517228427635	0.648275113515078	0.0012925741614425127	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C2/Q1/S2	C:Q:S	3.0	0.3762085545398331	0.30641396599737536	0.3838736163508568	0.40301639660188976	0.31636417326979466	0.4225515631474255	0.921456850769702	0.9145786810018435	0.9599896567711066	0.6460907397022377	0.001417233560090703	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S0	C2/Q2/S2	C:Q:S	3.0	0.3717297142282978	0.2986434806043742	0.38215672157985775	0.39797370775150054	0.30903667082407604	0.4179445415712222	0.9231523876022074	0.917175515077809	0.9607028465275365	0.6441053564644802	0.001595405232929164	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C1/Q2/S0	Q	1.0	0.9811379469358469	0.9136150566955568	0.9993613790409286	0.9814210438324257	0.9157949696222352	0.9993797591904017	0.1921436023689647	0.03559744192630374	0.40378484008184345	0.9413068253767254	0.7692307692307693	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C1/Q0/S1	Q:S	2.0	0.5831164040210861	0.5315086213382108	0.5899056241704858	0.5906557411242409	0.5350373651425255	0.6000022752318723	0.8249303599329436	0.7929940861847935	0.8756604414975426	0.7166464661082871	0.0030248033877797943	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C1/Q1/S1	S	1.0	0.5883562983564734	0.5586866519520963	0.593146866608054	0.5967646708437373	0.5602552538689791	0.6043051662755554	0.8225514204857967	0.7830064044789811	0.8740153413337663	0.7196810723782991	0.0033041467041136628	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C1/Q2/S1	Q:S	2.0	0.5797921658490882	0.5264186857920093	0.589778327346784	0.5907978188583922	0.5341277154245885	0.6016022298996844	0.8259584555204562	0.7866397591616102	0.8771787484830132	0.7177680493496627	0.004070832485243233	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C1/Q0/S2	Q:S	2.0	0.4026946636052435	0.33666702336132054	0.40333010369268635	0.4240163395234958	0.34463192380515373	0.4344520018167061	0.9055555621023667	0.865663709039644	0.956467050266702	0.6508439009388737	0.000998502246630055	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C1/Q1/S2	S	1.0	0.40374790899026597	0.3442495589668017	0.40557248749166097	0.42561240438216874	0.35188750175502453	0.4370111156660573	0.9051621969943007	0.8618788186616164	0.9561464563190251	0.6520604569547206	0.0010732492621411322	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C1/Q2/S2	Q:S	2.0	0.3989414206948405	0.33305998670374515	0.40256523804115646	0.4220784186382097	0.3420233052210512	0.43502519363005915	0.9067945946314155	0.8639407239572732	0.9572198420289084	0.651223792036759	0.0012428535918468805	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C2/Q0/S0	C:Q	2.0	0.9112599962041953	0.8312519510474911	0.9439119113374362	0.9127986514226138	0.8328631281247261	0.9441776600507982	0.40689730732516405	0.3323281637695566	0.5445280540392387	0.8918621899817291	0.5714285714285714	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C2/Q1/S0	C	1.0	0.9306349121291186	0.9014845469857022	0.9489590669988448	0.931055990547674	0.901520888941293	0.9491197051361996	0.3627672189691433	0.31240331744199307	0.4350314499595283	0.908577398288681	0.6363636363636364	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C2/Q2/S0	C:Q	2.0	0.9124901334576494	0.8487319064300445	0.9424206783473507	0.9128966545871157	0.8483990547446509	0.9423637582360842	0.4066732707678765	0.33173215970571274	0.5336202649016689	0.8897592214041499	0.6521739130434783	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C2/Q0/S1	C:Q:S	3.0	0.5530090838261912	0.49453963934730394	0.5641349541308941	0.5657279164860529	0.4965711613502969	0.5821437533445093	0.8455944712769574	0.8100231136327407	0.8952902584157334	0.712101340472874	0.00484027105517909	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C2/Q1/S1	C:S	2.0	0.5561587759948655	0.5162762327962893	0.5664011044432077	0.5699646637698814	0.520227144840187	0.5860342045033045	0.8446093218270617	0.8031376629286382	0.8943255706240418	0.7157510085204146	0.005422993492407809	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C2/Q2/S1	C:Q:S	3.0	0.5475768807676741	0.4918955340488043	0.5627034589434747	0.5618776666021342	0.4993855564500086	0.5797238101783235	0.84785152764174	0.8071163609912153	0.8980491169730912	0.7129922755476763	0.006251953735542357	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C2/Q0/S2	C:Q:S	3.0	0.38633062696530385	0.3174380521893394	0.3889443729834741	0.41025451460968426	0.32280039508004094	0.42457721910620144	0.9139800162855534	0.8725077640087175	0.9632431147608188	0.6485238517339315	0.0012925741614425127	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C2/Q1/S2	C:S	2.0	0.38555999366899624	0.32340775572219377	0.3894053742590064	0.4096371652177513	0.33039954875475624	0.42599802258051256	0.9146579324244407	0.8676958770022356	0.9629179527120938	0.6498851281680204	0.001417233560090703	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q1/S0	C2/Q2/S2	C:Q:S	3.0	0.3813494075174199	0.3139638099320465	0.38722947055980006	0.40513742455618706	0.3226658331519543	0.422777077267663	0.9161937064011739	0.8709600011271577	0.9645335992872529	0.6479178349825431	0.001595405232929164	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C1/Q0/S1	Q:S	2.0	0.5740277822770001	0.5112283920125947	0.5852189848220637	0.5780118608828306	0.5092669704805777	0.5927074342614762	0.8351812240782411	0.7932880194052753	0.891996089209237	0.7101521373396769	0.003629764065335753	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C1/Q1/S1	Q:S	2.0	0.5803356269748736	0.5307350437593783	0.5887953966187361	0.5853012847644412	0.5285487619912272	0.5969032558377951	0.8322356383464333	0.7833656621010027	0.8893013204181485	0.7135575896814342	0.003964976044936395	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C1/Q2/S1	S	1.0	0.5876007943148556	0.5581566693993611	0.5928263021797919	0.5945056652966516	0.5599357487672145	0.603716405556361	0.8284803572291755	0.7764382454791594	0.8859095982412458	0.7180394001338664	0.004884998982291879	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C1/Q0/S2	Q:S	2.0	0.39825621748075307	0.32620622876799993	0.40078761831141085	0.4145698878566282	0.3284095640083815	0.42632504884548617	0.9132821971150238	0.8592842270779505	0.9705992838635463	0.6456611009605818	0.001198202695956066	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C1/Q1/S2	Q:S	2.0	0.4001021699096563	0.3347149519254022	0.4032707407217874	0.4171099833995856	0.33740606119711897	0.42868600419779085	0.912542245791097	0.8552774780352822	0.9700614705674003	0.6474836737278171	0.0012878991145693587	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C1/Q2/S2	S	1.0	0.4029275580437457	0.3433210122600858	0.4050123699252675	0.4211161445624429	0.34946528920221553	0.43328463731800043	0.9115029164465612	0.8519491120539636	0.9690572800918816	0.6496590025145172	0.0014914243102162564	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C2/Q0/S0	C:Q	2.0	0.8922443570989712	0.7927199632674377	0.9372398906589526	0.8941336695339296	0.7944216406994322	0.9373606303645797	0.44912765594967047	0.35565193611392265	0.5961111627009922	0.8766303659617576	0.48	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C2/Q1/S0	C:Q	2.0	0.9119911613451323	0.8449515683098201	0.9425358440330351	0.9130301536384399	0.8459880110842953	0.9425982173786334	0.40773523109410253	0.33361997667628107	0.5326755613011012	0.8912923533349011	0.6	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C2/Q2/S0	C	1.0	0.9301059709264207	0.9002757158290979	0.9489329009726496	0.9306368360454139	0.9002245293382011	0.9490079946938912	0.365532824932408	0.3126842441489216	0.44429428897768825	0.9096130537817254	0.68	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C2/Q0/S1	C:Q:S	3.0	0.5448146909852046	0.4785855150035931	0.5593989216802249	0.5543930279008179	0.47721347254250907	0.5731901528283719	0.8546406314192081	0.8087516644248973	0.9124593038870277	0.7066110096058178	0.005808325266214908	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C2/Q1/S1	C:Q:S	3.0	0.5487548509771845	0.49378876235861047	0.5624063473867479	0.5599816205754785	0.4978926449471517	0.5773784269667804	0.8530689951222671	0.7995307373667957	0.9105802353380105	0.7108486043524666	0.006507592190889371	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C2/Q2/S1	C:S	2.0	0.5557704601188707	0.5145201156904218	0.5661760010184612	0.5670264325923633	0.5183986089966574	0.5839376287886742	0.8500538050109454	0.7961744728051221	0.9073819479455815	0.714620380252899	0.007502344482650828	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C2/Q0/S2	C:Q:S	3.0	0.3826977830597461	0.3083988974014821	0.386357210955941	0.4019256617806522	0.31103686003583053	0.41728875842365987	0.9210381621446316	0.8648468537216636	0.9784090081805521	0.6445440402322763	0.0015510889937310154	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C2/Q1/S2	C:Q:S	3.0	0.38245714858792385	0.31457013574806225	0.3872714886978016	0.40262539282269055	0.3198571708649074	0.4201955641519293	0.9212732125285669	0.8629126557047221	0.9782080119157832	0.64625807268583	0.0017006802721088435	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q2/S0	C2/Q2/S2	C:S	2.0	0.38572101898362793	0.3228457007656625	0.38928476751402447	0.4055326733742271	0.32886119823853355	0.42277572079549763	0.9204889821116828	0.8591857947321236	0.976915394018935	0.6475017637800973	0.0019144862795149968	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S1	C1/Q1/S1	Q	1.0	0.989061238808673	0.9354285680241323	0.9998636991524166	0.9904013642864631	0.9387354812595501	0.999877366897959	0.05462917963967086	0.0055499219425882325	0.11634659249408554	0.9550869227012067	0.7680815414688634	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S1	C1/Q2/S1	Q	1.0	0.9774473794338585	0.9003274456925929	0.9977260221884818	0.9789516123760539	0.9065137084654582	0.9977830531143058	0.08071282224402454	0.024456124138954666	0.14586253772650096	0.9327140505436061	0.6558413565167409	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S1	C1/Q0/S2	S	1.0	0.9235319443625416	0.8946617316387201	0.9229942118046011	0.9343052093692379	0.900413790126105	0.9372124316256933	0.1475737136964742	0.14102537388666997	0.15108264509260683	0.8805332947412218	0.31005655274157856	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S1	C1/Q1/S2	Q:S	2.0	0.9123301504528207	0.844828803738093	0.9195283902232361	0.9252978417384234	0.8591791884484916	0.9335799165611322	0.1556420804109415	0.14422833059219548	0.17474773504262472	0.8719088623166121	0.3249881908360888	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S1	C1/Q2/S2	Q:S	2.0	0.9031365346949227	0.8197241756537523	0.9160051280464032	0.9168420918603642	0.8313069357197346	0.9298073075157178	0.16330596231024302	0.14706196708835076	0.1911194718059967	0.8662602434921037	0.3568824338055107	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S1	C2/Q0/S0	C:S	2.0	0.5396275423228979	0.5043646842606276	0.5500089383297686	0.5445176972845998	0.49644668111446494	0.5548925899919342	0.7915116044171026	0.7806509116019407	0.8401096732897371	0.6968423813744822	0.001815156557253063	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	loss_demean											C1/Q0/S1	C2/Q1/S0	C:Q:S	3.0	0.5358679151106713	0.4836339373600173	0.5487309279446069	0.5350748088631905	0.47554778319989605	0.5505605356495936	0.7908529827277216	0.7608182079831778	0.84517347752423	0.692799254689846	0.002268945696566329	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
