subject	confound	smoothing	contrast	n_voxels	variance_min	variance_lt_1e_20_count	variance_lt_1e_30_count	variance_finite_count	variance_positive_count	variance_nonfinite_count	variance_nonpositive_count	variance_all_finite	variance_all_positive	sidecar_available	float64_temporal_mean_lt1_diagnostic_available	float64_temporal_mean_lt1_run_count_available	float64_temporal_mean_lt1_voxel_run_sum	float64_temporal_mean_lt1_min_per_run	float64_temporal_mean_lt1_max_per_run	float64_temporal_mean_lt1_runs_nonzero
sub-015	C0	S1	gain_demean	221116	4.1509742914058734e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C0	S1	loss_demean	221116	1.6176907593035139e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C0	S2	gain_demean	221116	2.4950700208137278e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C0	S2	loss_demean	221116	9.8428345154388808e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C1	S0	gain_demean	221116	3.4000877349171788e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C1	S0	loss_demean	221116	0.00012955366401001811	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C1	S1	gain_demean	221116	4.150427230342757e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C1	S1	loss_demean	221116	1.6049194528022781e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C1	S2	gain_demean	221116	2.0904026314383373e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C1	S2	loss_demean	221116	8.3063678175676614e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C2	S0	gain_demean	221116	3.3056123356800526e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C2	S0	loss_demean	221116	0.00012591131962835789	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C2	S1	gain_demean	221116	3.6501483009487856e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C2	S1	loss_demean	221116	1.4160248611005954e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C2	S2	gain_demean	221116	1.8088970819007955e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-015	C2	S2	loss_demean	221116	6.8776053012697957e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C0	S0	gain_demean	221116	0.00022634786728303879	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C0	S0	loss_demean	221116	0.00021581968758255243	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C0	S1	gain_demean	221116	2.6623391022440046e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C0	S1	loss_demean	221116	2.6661222364054993e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C0	S2	gain_demean	221116	1.663998955336865e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C0	S2	loss_demean	221116	1.6518531992915086e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C1	S0	gain_demean	221116	0.00019189715385437012	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C1	S0	loss_demean	221116	0.00018906175682786852	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C1	S1	gain_demean	221116	2.2714535589329898e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C1	S1	loss_demean	221116	2.3141648853197694e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C1	S2	gain_demean	221116	1.2423313819454052e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C1	S2	loss_demean	221116	1.2565544238896109e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C2	S0	gain_demean	221116	0.00018881115829572082	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C2	S0	loss_demean	221116	0.00018813465430866927	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C2	S1	gain_demean	221116	1.9303528461023234e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C2	S1	loss_demean	221116	1.9974233509856276e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C2	S2	gain_demean	221116	1.0321416084480006e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-016	C2	S2	loss_demean	221116	1.0514643690839875e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C0	S0	gain_demean	221116	2.3896733182482421e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C0	S0	loss_demean	221116	9.4611350505147129e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C0	S1	gain_demean	221116	3.5087978176306933e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C0	S1	loss_demean	221116	1.3999239854456391e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C0	S2	gain_demean	221116	2.3438378775608726e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C0	S2	loss_demean	221116	9.2626323748845607e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C1	S0	gain_demean	221116	2.2512887881021015e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C1	S0	loss_demean	221116	8.9647510321810842e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C1	S1	gain_demean	221116	3.2260704756481573e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C1	S1	loss_demean	221116	1.2930259799759369e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C1	S2	gain_demean	221116	2.1559869765042095e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C1	S2	loss_demean	221116	8.5646352090407163e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C2	S0	gain_demean	221116	2.1702895537600853e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C2	S0	loss_demean	221116	8.5732033767271787e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C2	S1	gain_demean	221116	2.6632205845089629e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C2	S1	loss_demean	221116	1.0677063073671889e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C2	S2	gain_demean	221116	1.6586454876232892e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-017	C2	S2	loss_demean	221116	6.6056904870492872e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C0	S0	gain_demean	221116	0.00012900022557005286	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C0	S0	loss_demean	221116	0.00012683594832196832	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C0	S1	gain_demean	221116	1.3727759323955979e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C0	S1	loss_demean	221116	1.3103845049045049e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C0	S2	gain_demean	221116	8.5380988821270876e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C0	S2	loss_demean	221116	8.4509556472767144e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C1	S0	gain_demean	221116	0.00012003236042801291	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C1	S0	loss_demean	221116	0.00012296912609599531	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C1	S1	gain_demean	221116	1.1659509254968725e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C1	S1	loss_demean	221116	1.1897265721927397e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C1	S2	gain_demean	221116	7.7449612945201807e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C1	S2	loss_demean	221116	7.8834063970134594e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C2	S0	gain_demean	221116	0.00012111171963624656	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C2	S0	loss_demean	221116	0.00012040091678500175	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C2	S1	gain_demean	221116	1.0777437637443654e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C2	S1	loss_demean	221116	1.0545267286943272e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C2	S2	gain_demean	221116	7.0561418397119269e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-018	C2	S2	loss_demean	221116	7.0438259172078688e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C0	S0	gain_demean	221116	1.9085422536591068e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C0	S0	loss_demean	221116	7.5547432061284781e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C0	S1	gain_demean	221116	2.81850634564762e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C0	S1	loss_demean	221116	1.1271370567556005e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C0	S2	gain_demean	221116	1.2392747521516867e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C0	S2	loss_demean	221116	4.9334385039401241e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C1	S0	gain_demean	221116	1.8670556528377347e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C1	S0	loss_demean	221116	7.4445830250624567e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C1	S1	gain_demean	221116	2.6933414574159542e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C1	S1	loss_demean	221116	1.0769529581011739e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C1	S2	gain_demean	221116	1.2681568932748633e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C1	S2	loss_demean	221116	5.0980202104256023e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C2	S0	gain_demean	221116	1.908410013129469e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C2	S0	loss_demean	221116	7.4355964898131788e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C2	S1	gain_demean	221116	2.7056846647610655e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C2	S1	loss_demean	221116	1.0626009498082567e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C2	S2	gain_demean	221116	1.2955533748026937e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-019	C2	S2	loss_demean	221116	5.1043475650658365e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-020	C0	S0	gain_demean	221116	3.1557448483644115e-29	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-020	C0	S0	loss_demean	221116	2.8798373282377114e-29	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-020	C0	S1	gain_demean	221116	1.1779158739955164e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-020	C0	S1	loss_demean	221116	1.2184873412479647e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-020	C0	S2	gain_demean	221116	6.9744592110509984e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-020	C0	S2	loss_demean	221116	7.1944828050618526e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-020	C1	S0	gain_demean	221116	6.6013618640483767e-30	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-020	C1	S0	loss_demean	221116	6.0274020148582535e-30	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-020	C1	S1	gain_demean	221116	1.2196527677588165e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-020	C1	S1	loss_demean	221116	1.2708219401247334e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-020	C1	S2	gain_demean	221116	6.8394560912565794e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-020	C1	S2	loss_demean	221116	7.1131157710624393e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-020	C2	S0	gain_demean	221116	9.6552314177459493e-32	1	1	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-020	C2	S0	loss_demean	221116	8.8004724637870492e-32	1	1	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-020	C2	S1	gain_demean	221116	1.1806632755906321e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-020	C2	S1	loss_demean	221116	1.2421970495779533e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-020	C2	S2	gain_demean	221116	6.2371168496611062e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-020	C2	S2	loss_demean	221116	6.5253620959992986e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-021	C0	S0	gain_demean	221116	9.5424109964370786e-32	2	2	221116	221116	0	0	True	True	True	True	4	4	0	4	1
sub-021	C0	S0	loss_demean	221116	4.0390832250186391e-31	2	2	221116	221116	0	0	True	True	True	True	4	4	0	4	1
sub-021	C0	S1	gain_demean	221116	3.2669163374521304e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-021	C0	S1	loss_demean	221116	1.2625720955838915e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-021	C0	S2	gain_demean	221116	2.0860293261648621e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-021	C0	S2	loss_demean	221116	8.0594209066475742e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-021	C1	S0	gain_demean	221116	3.1660670805499426e-31	2	2	221116	221116	0	0	True	True	True	True	4	4	0	4	1
sub-021	C1	S0	loss_demean	221116	1.343354756040614e-30	2	0	221116	221116	0	0	True	True	True	True	4	4	0	4	1
sub-021	C1	S1	gain_demean	221116	3.1000863600638695e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-021	C1	S1	loss_demean	221116	1.2011937542411033e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-021	C1	S2	gain_demean	221116	2.0190973373246379e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-021	C1	S2	loss_demean	221116	7.7924914876348339e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-021	C2	S0	gain_demean	221116	1.0246968949790281e-29	2	0	221116	221116	0	0	True	True	True	True	4	4	0	4	1
sub-021	C2	S0	loss_demean	221116	4.3551691796722643e-29	2	0	221116	221116	0	0	True	True	True	True	4	4	0	4	1
sub-021	C2	S1	gain_demean	221116	2.9189659471740015e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-021	C2	S1	loss_demean	221116	1.156170492322417e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-021	C2	S2	gain_demean	221116	1.7937084066943498e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-021	C2	S2	loss_demean	221116	7.1193949224834796e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-022	C0	S0	gain_demean	221116	9.2650669103022665e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C0	S0	loss_demean	221116	0.00010239723633276299	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C0	S1	gain_demean	221116	9.7002257462008856e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C0	S1	loss_demean	221116	1.0639892025210429e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C0	S2	gain_demean	221116	9.2987929747323506e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C0	S2	loss_demean	221116	1.012510711007053e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C1	S0	gain_demean	221116	8.9119952463079244e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C1	S0	loss_demean	221116	0.00010029995610238984	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C1	S1	gain_demean	221116	8.6325417214538902e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C1	S1	loss_demean	221116	9.4087599791237153e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C1	S2	gain_demean	221116	7.7976765169296414e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C1	S2	loss_demean	221116	8.6276604633894749e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C2	S0	gain_demean	221116	8.7528249423485249e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C2	S0	loss_demean	221116	9.7301890491507947e-05	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C2	S1	gain_demean	221116	8.4269686340121552e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C2	S1	loss_demean	221116	9.1999090727767907e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C2	S2	gain_demean	221116	7.0456821958941873e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-022	C2	S2	loss_demean	221116	7.7686254371656105e-06	0	0	221116	221116	0	0	True	True	True	False					
sub-024	C0	S0	gain_demean	221116	5.4332471492111164e-32	1	1	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-024	C0	S0	loss_demean	221116	6.2547202173849572e-32	1	1	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-024	C0	S1	gain_demean	221116	1.2453525414457545e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-024	C0	S1	loss_demean	221116	1.080812762666028e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-024	C0	S2	gain_demean	221116	8.6496129370061681e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-024	C0	S2	loss_demean	221116	7.5376665336079895e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-024	C1	S0	gain_demean	221116	5.0648952973823601e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-024	C1	S0	loss_demean	221116	5.8358686580471351e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-024	C1	S1	gain_demean	221116	1.0741401638370007e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-024	C1	S1	loss_demean	221116	9.3840399131295271e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-024	C1	S2	gain_demean	221116	6.0391794249881059e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-024	C1	S2	loss_demean	221116	5.2974569371144753e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-024	C2	S0	gain_demean	221116	1.7619558175322759e-30	1	0	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-024	C2	S0	loss_demean	221116	1.9753902327715306e-30	1	0	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-024	C2	S1	gain_demean	221116	1.0166995707550086e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-024	C2	S1	loss_demean	221116	8.8372653408441693e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-024	C2	S2	gain_demean	221116	3.8681109799654223e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-024	C2	S2	loss_demean	221116	3.3896549211931415e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C0	S0	gain_demean	221116	2.180355841119308e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C0	S0	loss_demean	221116	7.9737073974683881e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C0	S1	gain_demean	221116	2.7736355150409508e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C0	S1	loss_demean	221116	1.0091478543472476e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C0	S2	gain_demean	221116	1.4540876236424083e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C0	S2	loss_demean	221116	5.2539239732141141e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C1	S0	gain_demean	221116	2.1341515093808994e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C1	S0	loss_demean	221116	7.9866855230648071e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C1	S1	gain_demean	221116	2.8311205824138597e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C1	S1	loss_demean	221116	1.0339153959648684e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C1	S2	gain_demean	221116	1.3048588698438834e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C1	S2	loss_demean	221116	4.8058086576929782e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C2	S0	gain_demean	221116	2.1095873307785951e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C2	S0	loss_demean	221116	7.9634184658061713e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C2	S1	gain_demean	221116	2.58900990957045e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C2	S1	loss_demean	221116	9.7191677923547104e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C2	S2	gain_demean	221116	1.3192591268307297e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-025	C2	S2	loss_demean	221116	4.9055252020480111e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-026	C0	S0	gain_demean	221116	1.138093882161045e-30	2	0	221116	221116	0	0	True	True	True	True	4	5	0	3	2
sub-026	C0	S0	loss_demean	221116	1.2715338379567855e-30	2	0	221116	221116	0	0	True	True	True	True	4	5	0	3	2
sub-026	C0	S1	gain_demean	221116	1.4274994100560434e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-026	C0	S1	loss_demean	221116	1.4906140677339863e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-026	C0	S2	gain_demean	221116	1.1287380402791314e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-026	C0	S2	loss_demean	221116	1.1817010999948252e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-026	C1	S0	gain_demean	221116	7.2931196008067184e-31	2	1	221116	221116	0	0	True	True	True	True	4	5	0	3	2
sub-026	C1	S0	loss_demean	221116	8.0922874285748361e-31	2	1	221116	221116	0	0	True	True	True	True	4	5	0	3	2
sub-026	C1	S1	gain_demean	221116	1.3754636711382773e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-026	C1	S1	loss_demean	221116	1.4190355614118744e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-026	C1	S2	gain_demean	221116	8.3530067058745772e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-026	C1	S2	loss_demean	221116	8.6669533629901707e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-026	C2	S0	gain_demean	221116	5.0037597169870543e-31	2	1	221116	221116	0	0	True	True	True	True	4	5	0	3	2
sub-026	C2	S0	loss_demean	221116	5.5843551847677952e-31	2	1	221116	221116	0	0	True	True	True	True	4	5	0	3	2
sub-026	C2	S1	gain_demean	221116	1.1780066415667534e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-026	C2	S1	loss_demean	221116	1.2305604286666494e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-026	C2	S2	gain_demean	221116	5.9961366787320003e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-026	C2	S2	loss_demean	221116	6.3006905293150339e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-027	C0	S0	gain_demean	221116	1.396702601726129e-29	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-027	C0	S0	loss_demean	221116	6.1521659383731737e-29	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-027	C0	S1	gain_demean	221116	2.588396910141455e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-027	C0	S1	loss_demean	221116	1.0324001777917147e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-027	C0	S2	gain_demean	221116	1.4640223753303871e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-027	C0	S2	loss_demean	221116	5.7883448789652903e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-027	C1	S0	gain_demean	221116	1.5544634980245634e-29	1	0	221116	221116	0	0	True	True	True	True	4	2	0	1	2
